ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
CELC,Celcuity Inc.,1,1.01,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.903846,,0,0.862179,1,0.137821,150,0,specific_days,9,tailwind,,L,tier_a_dev|sponsor_confirmed|momentum_tailwind,clinical_score:-42.0;smart_money_score:+30.9;momentum_score:+19.8,tier=A;reason=high_opt+catalyst_mid;cat_days=150;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 116881000.0, ""cash_total"": 454978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 46.71192067145216, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 6}",late|near_91_180|pos,-0.004671705882352941,,0.6707,0,1,-1.3965,1.0,6,6,buying,1.1579,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,347.34,1.0,0,0,1.0,0,1.0,0,150,False,specific_days,0.360037,price_history,,6,0.5817,price_history,,0.0,,63.945,,-0.060149,0.060149,late,mid,none,drug_developer,morningstar,,,,0,0.8124607582709490461241246076,71.83,45.56250000000000000000000000,83.0,16.21,10.05486968449931412894375857,49.86961772736819995799201849,9.6161,-1.4449,3.0,879,8,1.0,0.4537,0,1,0.0,0.3,0.95,oncology,-0.4872,uncrowded,1.0,259,-0.004671705882352941,0.096154,-1.3038,15.56,0.256993,-0.6526,1.499766,1.5,0.0,0.0,0.0,-0.000234,0.0
SNY,Sanofi,,,D,ineligible,,,D,0.781469,0.073077,1,,0,,1154,0,specific_days,9,headwind,,XS,ineligible,financial_score:-36.9;clinical_score:+32.5;smart_money_score:+7.6,tier=;reason=;cat_days=1154;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|far_271_540|pos,0.0633864705882353,26.768,1.021,0,1,0.9678,0.9235,1,1,selling,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,241.86,1.0,0,0,1.0,0,1.0,0,1154,False,specific_days,0.016914,price_history,,1,0.1045,price_history,,-0.144384,,28.8749,0.194,-0.060149,-0.084235,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8562434926644581164221486039,35.09,45.56250000000000000000000000,49.5,50,74.44444444444444444444444444,5,75.7749,1.3521,3.0,149,662,1.0,4.0848,4,6,0.0,0.8,0.95,oncology,0.6937,highly_crowded,1.0,224,0.0633864705882353,0.218531,-0.7772,21.66,0.456294,-0.1098,1.794049,1.38525,0.0,0.0,0.40563,0.003169,0.0
BIIB,Biogen Inc.,,,D,ineligible,,,D,0.924825,0.457692,1,,0,,229,0,specific_days,9,headwind,,XS,ineligible,clinical_score:+19.1;financial_score:-18.0;smart_money_score:+18.0,tier=;reason=;cat_days=229;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 5}",late|near_181_270|pos,-0.013956283018867924,43.780466,1.0116,0,1,0.7637,0.6968,5,5,buying,0.7701,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=400bps,177.15,1.0,0,0,1.0,0,1.0,0,229,False,specific_days,-0.120918,price_history,,5,0.3905,price_history,,-0.233729,,41.9698,0.3103,-0.060149,-0.17358,late,large,none,commercial_pharma,morningstar,,,,0,0.8254976815327644501690549026,36.40,45.56250000000000000000000000,68.5,62.45,69.62962962962962962962962963,32.53992446950837440092126878,71.0572,1.1526,3.0,19,356,1.0,4.1757,4,6,0.0016,0.8,0.95,oncology,0.6937,highly_crowded,1.0,265,-0.013956283018867924,0.075175,-1.4383,31.55,0.659091,0.41,1.390282,1.0452,0.0,0.0,0.34578,-0.000698,0.0
AZN,Astrazeneca PLC,,,D,ineligible,,,D,0.90035,0.080769,1,,0,,120,0,specific_days,9,headwind,,XS,ineligible,financial_score:-41.1;clinical_score:+28.0;smart_money_score:+22.9,tier=;reason=;cat_days=120;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",late|near_91_180|pos,-0.004671705882352941,27.126,1.0202,0,1,0.9521,0.9061,4,4,buying,0.3824,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,263.76,1.0,0,0,1.0,0,1.0,0,120,False,specific_days,-0.017898,price_history,,4,0.1649,price_history,,-0.128466,,39.8552,0.2344,-0.060149,-0.068317,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8534669030732860520094562648,36.88,45.56250000000000000000000000,69.0,50,74.07407407407407407407407407,5,75.4045,1.3364,3.0,5,694,1.0,4.3206,7,10,0.0,0.9,0.95,oncology,0.6937,highly_crowded,1.0,258,-0.004671705882352941,0.09965,-1.2835,21.98,0.477273,-0.057,1.759836,1.35915,0.0,0.0,0.40092,-0.000234,0.0
IONS,"Ionis Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.176573,0.534615,1,,0,,,0,no_upcoming,9,headwind,,XS,ineligible,financial_score:+11.6;catalyst_score:-11.2;momentum_score:-7.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 130874000.0, ""cash_total"": 2240171000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 187.5823540904904, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|pos,0.1,45.883333,0.7562,0,1,0.5993,0.6107,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,247.51,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.058575,price_history,,0,0.5146,price_history,,-0.070962,,42.735,0.2985,-0.060149,-0.010813,late,large,none,commercial_biotech,morningstar,,,,0,0.9,45.28,41.25000000000000000000000000,,22.84,59.25925925925925925925925926,64.07407407407407407407407408,59.954,0.6832,3.0,188,89,1.0,3.1548,3,3,0.0,0.5,0.55,metabolic,0.2213,moderate,1.0,51,0.1,0.823427,0.9285,45.74,0.88986,1.2258,1.12601,0.91605,0.0,0.0,0.20496,0.005,0.0
SIGA,SIGA Technologies Inc.,,,D,ineligible,,,D,0.309441,0.880769,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-16.7;financial_score:+12.7;clinical_score:+11.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 171955584.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|pos,0.1,65.372286,-0.2336,264,1,0.3397,0.2258,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.175531,price_history,,0,0.3865,price_history,,-0.348312,,27.3721,0.5084,-0.060149,-0.288163,late,small,none,commercial_pharma,morningstar,,,,0,0.9,31.79,41.25000000000000000000000000,,90.00,59.62962962962962962962962963,61.14285714285714285714285714,58.1354,0.6063,3.0,241,6,1.0,0.1692,0,0,0.0,0.4,0.55,infectious_disease,0.6937,highly_crowded,1.0,89,0.1,0.690559,0.4974,44.99,0.875874,1.1546,0.52559,0.3387,0.0,0.0,0.18189,0.005,0.0
ARQT,"Arcutis Biotherapeutics, Inc.",,,D,ineligible,,,D,0.057692,0.326923,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,XS,ineligible,momentum_score:+36.9;financial_score:-31.3;catalyst_score:-15.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 5625000.0, ""cash_total"": 42907000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 89.4016, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 4}",late|none|pos,0.1,39.754421,0.7518,0,1,0.5162,0.5288,4,4,buying,0.3824,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,482.23,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.158352,price_history,,4,1.6816,price_history,,-0.645858,,71.0215,0.727,-0.060149,-0.585709,late,mid,none,commercial_biotech,morningstar,,,,0,0.8793965971722981068775461299,93.66,41.25000000000000000000000000,66.0,27.32,57.40740740740740740740740741,25.46760134425540852762024785,56.0784,0.5194,3.0,116,7,1.0,0.5705,0,1,0.0,0.3,0.5,dermatology,0.6937,highly_crowded,1.0,17,0.1,0.942308,1.5744,28.29,0.596154,0.2434,0.95402,0.7932,0.0,0.0,0.15582,0.005,0.0
MRNA,"Moderna, Inc.",,,D,ineligible,,,D,0.774476,0.311538,1,,0,,845,0,specific_days,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-21.9;smart_money_score:+11.1;clinical_score:+8.2,tier=;reason=;cat_days=845;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 1873000000.0, ""cash_total"": 2595000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.625734116390817, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.0633864705882353,39.123258,0.7423,0,1,0.3665,0.3815,3,3,selling,-0.0054,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,132.16,1.0,0,0,1.0,0,1.0,0,845,False,specific_days,0.140511,price_history,,3,0.8196,price_history,,-0.450023,,45.5305,0.6347,-0.060149,-0.389874,late,large,sev1,commercial_biotech,morningstar,,,,0,0.8803421595771457337024918198,48.99,45.56250000000000000000000000,57.0,52.94,54.07407407407407407407407408,23.99168487188606072922488103,55.0298,0.475,3.0,42,60,1.0,2.9219,2,6,0.0,0.4,0.95,oncology,0.6937,highly_crowded,1.0,222,0.0633864705882353,0.225524,-0.7537,28.43,0.59965,0.2524,0.717919,0.57225,0.0,0.0,0.1425,0.003169,0.0
GERN,Geron Corporation,,,D,ineligible,,,D,0.134615,0.219231,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-30.8;clinical_score:+18.1;smart_money_score:+17.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 88970000.0, ""cash_total"": 78117000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.53618073507924, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|pos,0.1,34.71151,0.7455,0,1,0.3998,0.4143,2,2,selling,-0.3932,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,710.6,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.372251,price_history,,2,1.3951,price_history,,-0.504065,,40.0292,0.5659,-0.060149,-0.443916,late,small,sev2,commercial_biotech,morningstar,,,,0,0.8500595354808590102707749767,27.00,41.25000000000000000000000000,54.5,76.21,54.81481481481481481481481482,5.862244897959183673469387748,54.0849,0.4351,3.0,1610,15,1.0,0.0067,0,0,0.0,0.4,0.95,oncology,0.2213,moderate,1.0,39,0.1,0.865385,1.1048,8.78,0.061189,-1.5449,0.75698,0.62145,0.0,0.0,0.13053,0.005,0.0
COLL,"Collegium Pharmaceutical, Inc.",,,D,ineligible,,,D,0.438811,0.965385,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,clinical_score:-33.8;financial_score:+22.0;momentum_score:+16.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 386679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|nonpos,0.09164684828711256,74.584,-0.3827,,0,-1.6717,-2.0082,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.534939,price_history,,0,-0.189,price_history,,-0.030983,,56.1227,0.4474,-0.060149,0.029166,late,small,none,commercial_pharma,morningstar,,,,0,0.9,62.42,41.25000000000000000000000000,,90.00,12.19140036241087910040813561,68.00000000000000000000000000,11.0472,-1.3844,3.0,,2,0.0,0.0,0,0,0.0,0.4,0.5,other,-1.432,uncrowded,1.0,126,0.09164684828711256,0.561189,0.154,25.17,0.554196,0.1363,0.004582,0.0,0.0,0.0,0.0,0.004582,0.0
ALVO,Alvotech,,,D,ineligible,,,D,0.033217,0.257692,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,XS,ineligible,financial_score:-43.3;momentum_score:+37.2;clinical_score:+13.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.1,36.848,0.7638,0,1,0.4182,0.3131,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.762759,price_history,,0,0.2343,price_history,,-0.015674,,83.242,0.9498,-0.060149,0.044475,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.7957144399460188933873144399,85.49,41.25000000000000000000000000,,50,61.48148148148148148148148148,5,61.4119,0.7449,3.0,31,8,1.0,2.9772,3,3,0.0,0.3,0.6,autoimmune,0.6937,highly_crowded,1.0,10,0.1,0.966783,1.8355,14.65,0.208042,-0.8132,0.69812,0.46965,0.0,0.0,0.22347,0.005,0.0
INVA,"Innoviva, Inc.",,,D,ineligible,,,D,0.477273,0.942308,1,,0,,,0,no_upcoming,9,neutral,,XS,ineligible,financial_score:+20.3;catalyst_score:-9.0;clinical_score:-8.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 550941000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|nonpos,0.09164684828711256,72.707143,-0.3311,,0,-0.1731,-0.1494,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.28,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.09219,price_history,,0,0.2804,price_history,,-0.052443,,44.8674,0.3385,-0.060149,0.007706,late,small,none,commercial_biotech,morningstar,,,,0,0.9,47.25,41.25000000000000000000000000,,90.00,42.05676641433385832105539467,70.57142857142857142857142857,40.9372,-0.1208,3.0,,4,0.0,0.0,0,0,0.0,0.3,0.95,oncology,0.6937,highly_crowded,1.0,137,0.09164684828711256,0.522727,0.057,40.76,0.795455,0.8255,0.004582,0.0,0.0,0.0,0.0,0.004582,0.0
PTCT,"PTC Therapeutics, Inc.",,,D,ineligible,,,D,0.52972,0.934615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+23.3;smart_money_score:+17.8;momentum_score:-15.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1945371000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|none|nonpos,0.09164684828711256,71.4295,0.726,0,1,-0.236,-0.2113,5,5,buying,0.7701,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,343.08,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.003875,price_history,,5,1.1273,price_history,,-0.573942,,40.2806,0.3495,-0.060149,-0.513793,late,mid,none,commercial_biotech,morningstar,,,,0,0.8992316505549588256355173648,38.07,41.25000000000000000000000000,71.5,83.33,40.65657335433284221578688885,77.000,42.0963,-0.0717,3.0,209,39,1.0,1.3163,3,1,0.0139,0.4,0.95,oncology,0.2213,moderate,1.0,152,0.09164684828711256,0.47028,-0.0746,38.37,0.75,0.6745,0.004582,0.0,0.0,0.0,0.0,0.004582,0.0
HROW,"Harrow, Inc.",,,D,ineligible,,,D,0.155594,0.011538,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+25.1;financial_score:-21.8;momentum_score:-21.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 74290000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",late|none|pos,0.1,16.901269,-0.2839,,0,0.5438,0.4526,1,1,buying,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,581.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.233453,price_history,,1,-0.2289,price_history,,-0.662749,,41.1059,0.6339,-0.060149,-0.6026,late,mid,none,commercial_pharma,morningstar,,,,0,0.8677500325478453326389792996,18.09,41.25000000000000000000000000,55.5,15.33,64.44444444444444444444444444,17.59504305818105440033606385,62.6249,0.7961,0.0,13,3,0.0,0.0,0,0,0.0,0.0,0.55,infectious_disease,0.6937,highly_crowded,1.0,45,0.1,0.844406,1.0127,26.14,0.568182,0.1717,0.92273,0.6789,0.0,0.0,0.23883,0.005,0.0
RGNX,REGENXBIO Inc.,,,D,ineligible,,,D,0.868881,0.865385,1,,0,,242,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+26.1;clinical_score:-23.1;momentum_score:-22.1,tier=;reason=;cat_days=242;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 71673000.0, ""cash_total"": 274205000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 45.90933824452723, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",late|near_181_270|nonpos,0.04139678947368421,64.434786,0.6882,0,1,-1.2637,-1.2226,1,1,buying,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1127.96,0.7,1,0,1.0,0,1.0,0,242,False,specific_days,-0.407476,price_history,,1,0.705,price_history,,-0.498155,,29.544,0.6963,-0.060149,-0.438006,late,small,none,commercial_biotech,morningstar,,,,0,0.8029091335994364874383658136,18.77,45.56250000000000000000000000,55.5,87.24,17.76981828650781554302359057,66.99285714285714285714285714,16.0146,-1.1744,3.0,972,15,1.0,0.1472,0,0,0.0,0.3,0.55,ophthalmology,0.2213,moderate,1.0,249,0.04139678947368421,0.131119,-1.1211,21.98,0.473776,-0.0658,0.00207,0.0,0.0,0.0,0.0,0.00207,0.0
GRFS,"Grifols, S.A.",,,D,ineligible,,,D,0.914336,0.05,1,,0,,115,0,specific_days,9,headwind,,XS,ineligible,financial_score:-29.6;clinical_score:+27.6;catalyst_score:+11.0,tier=;reason=;cat_days=115;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|near_91_180|pos,-0.004671705882352941,24.858,0.9845,0,1,0.4496,0.3479,0,0,neutral,-1.1688,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=2000bps,1441.59,0.7,1,0,1.0,0,1.0,0,115,False,specific_days,-0.185721,price_history,,0,0.3039,price_history,,-0.292388,,46.0458,0.3193,-0.060149,-0.232239,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8627286825415819073830321886,25.54,45.56250000000000000000000000,,50,62.22222222222222222222222222,5,63.9026,0.8502,3.0,14,89,1.0,3.7947,4,7,0.0,0.6,0.95,oncology,-0.4872,uncrowded,1.0,262,-0.004671705882352941,0.085664,-1.3679,18.28,0.372378,-0.3256,0.776676,0.52185,0.0,0.0,0.25506,-0.000234,0.0
CRMD,CorMedix Inc.,,,D,ineligible,,,D,0.442308,0.757692,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-26.1;smart_money_score:+23.2;momentum_score:-9.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 55716811.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|none|nonpos,0.09164684828711256,57.222969,0.6747,0,1,-1.5384,-1.4929,2,2,buying,-0.3932,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,707.46,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.390373,price_history,,2,1.1152,price_history,,-0.465517,,40.0446,0.8522,-0.060149,-0.405368,late,small,none,commercial_biotech,morningstar,,,,0,0.7657334589121732987991523428,28.42,41.25000000000000000000000000,61.0,87.33,11.65218716659045877152873037,46.60770975056689342403628118,10.5079,-1.4072,3.0,,3,0.6667,0.0,0,0,0.0,0.4,0.55,infectious_disease,-2.1406,uncrowded,1.0,127,0.09164684828711256,0.557692,0.1451,18.08,0.354895,-0.3721,0.004582,0.0,0.0,0.0,0.0,0.004582,0.0
EOLS,"Evolus, Inc. Common Stock",,,D,ineligible,,,D,0.456294,0.626923,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,momentum_score:+30.0;financial_score:-29.7;clinical_score:-7.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 55092000.0, ""cash_total"": 43523000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.480069701590068, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|none|nonpos,0.09164684828711256,49.444628,0.7161,0,1,-0.781,-1.0189,1,1,selling,-0.781,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1511.35,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.587778,price_history,,1,0.3949,price_history,,0.0,,69.9257,0.5726,-0.060149,0.060149,late,micro,sev2,commercial_pharma,morningstar,,,,0,0.8690122494681446646512148696,71.09,41.25000000000000000000000000,48.5,86.08,33.19768327998780673677793020,11.33028501752781588172534675,32.2257,-0.489,3.0,,4,1.0,0.0819,1,0,0.0,0.3,0.5,other,-3.0853,uncrowded,1.0,131,0.09164684828711256,0.543706,0.1098,5.67,0.033217,-1.8355,0.004582,0.0,0.0,0.0,0.0,0.004582,0.0
