ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
NUVB,Nuvation Bio Inc.,1,0.78,A,high_opt+catalyst_mid,A,high_opt+catalyst_mid,,0.888316,,0,0.804348,1,0.195652,131,0,specific_days,9,neutral,high_vol|deep_drawdown_rel_xbi,L,tier_a_dev|sponsor_confirmed|high_risk,clinical_score:-32.5;financial_score:+31.3;smart_money_score:+5.0,tier=A;reason=high_opt+catalyst_mid;cat_days=131;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 143694000.0, ""cash_total"": 549045000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 44.273359540368915, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|near_91_180|pos,0.0036783396226415096,,0.6471,0,1,-1.1441,1.0,6,6,selling,1.1353,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=1000bps,551.15,0.85,1,0,1.0,0,1.0,0,131,False,specific_days,-0.148224,price_history,,6,0.8313,price_history,,-0.274559,,44.7692,1.2485,-0.012183,-0.262376,late,mid,none,drug_developer,morningstar,,,,0,0.8124562462281231140615570308,46.65,45.56250000000000000000000000,53.0,53.62,15.47776518014613252708490803,79.26530612244897959183673469,15.0515,-1.2139,3.0,292,12,1.0,0.6127,0,1,0.0,0.4,0.95,oncology,0.6892,highly_crowded,1.0,259,0.0036783396226415096,0.111684,-1.2176,17.16,0.310997,-0.493,1.500184,1.5,0.0,0.0,0.0,0.000184,0.0
PCRX,"Pacira BioSciences, Inc.",,,D,ineligible,,,D,0.551546,0.75,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+26.3;momentum_score:-19.6;clinical_score:-15.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 246334000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.07515340127388535,58.069655,-1.9426,,0,-1.4912,-1.9105,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,713.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.673449,price_history,,0,0.9789,price_history,,-0.618651,,35.9977,0.3370,-0.012183,-0.606468,early,small,sev1,commercial_pharma,morningstar,,,,0,0.7293044343691252902797744111,13.40,41.25000000000000000000000000,,82.00,18.00000000000000000000000000,59.31034482758620689655172414,16.6,-1.1484,,,,,0.0,0,0,,0.0,0.5,other,-3.5832,uncrowded,1.0,161,0.07515340127388535,0.448454,-0.1296,19.55,0.393471,-0.2703,0.003758,0.0,0.0,0.0,0.0,0.003758,0.0
GRFS,"Grifols, S.A.",,,D,ineligible,,,D,0.93299,0.111538,1,,0,,70,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-37.9;clinical_score:+19.2;momentum_score:+16.1,tier=;reason=;cat_days=70;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|near_31_90|pos,-0.0027477169811320756,31.55,0.9524,0,1,0.4298,0.2498,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=2000bps,1441.59,0.7,1,0,1.0,0,1.0,0,70,False,specific_days,0.227327,price_history,,0,0.0776,price_history,,-0.257785,,67.3948,0.3193,-0.012183,-0.245602,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8626689935453024145350227110,59.00,45.56250000000000000000000000,,50,62.14285714285714285714285714,5,63.7789,0.8476,3.0,100,105,1.0,1.5108,3,1,0.0,0.6,0.95,oncology,-0.4975,uncrowded,1.0,272,-0.0027477169811320756,0.06701,-1.4984,18.27,0.35567,-0.3701,0.628843,0.3747,0.0,0.0,0.25428,-0.000137,0.0
PHAT,"Phathom Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.407216,0.311538,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-30.5;momentum_score:+22.1;clinical_score:+8.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 166775000.0, ""cash_total"": 129972000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.351905261579972, ""stage_bucket"": ""late"", ""surv_score"": ""-7.0"", ""tier1_count"": 1}",late|none|pos,0.07958971428571429,41.0121,0.7097,0,1,0.3168,0.1569,1,1,selling,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,859.62,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.218246,price_history,,1,0.9564,price_history,,-0.060421,,67.429,0.6057,-0.012183,-0.048238,late,small,sev2,commercial_biotech,morningstar,,,,0,0.7992469454887218045112781955,67.44,41.25000000000000000000000000,49.5,59.54,53.57142857142857142857142857,14.85577865348929338420800234,52.7454,0.3808,3.0,21,2,0.3333,0.2099,1,0,0.0,0.4,0.55,infectious_disease,-0.4975,uncrowded,1.0,119,0.07958971428571429,0.592784,0.2347,11.99,0.104811,-1.2546,0.353569,0.23535,0.0,0.0,0.11424,0.003979,0.0
AMRX,"Amneal Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.957045,0.542308,1,,0,,190,0,specific_days,9,tailwind,,XS,ineligible,momentum_score:+13.3;catalyst_score:-7.9;financial_score:-4.7,tier=;reason=;cat_days=190;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 201249000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|near_181_270|nonpos,-0.022069384615384616,49.086562,0.7088,0,1,0.0257,-0.2046,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,544.86,0.85,1,0,1.0,0,1.0,0,190,False,specific_days,0.095038,price_history,,0,0.871,price_history,,0.0,,68.8,0.3236,-0.012183,0.012183,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,66.85,45.56250000000000000000000000,,39.33,52.85714285714285714285714286,48.78013790550233698921745569,51.6932,0.3363,3.0,190,14,1.0,0.1538,0,0,0.0,0.8,0.6,autoimmune,0.6892,highly_crowded,1.0,279,-0.022069384615384616,0.042955,-1.7174,38.81,0.723368,0.5929,0.099787,0.0,0.0,0.0,0.10089,-0.001103,0.0
APLS,"Apellis Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.304124,0.396154,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-19.8;financial_score:+18.3;smart_money_score:+16.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 466233000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|none|pos,0.07958971428571429,44.971378,0.7069,0,1,0.2523,0.0916,6,6,buying,1.1353,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,418.5,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.225426,price_history,,6,1.2427,price_history,,-0.44653,,57.9406,0.7133,-0.012183,-0.434347,late,mid,none,commercial_biotech,morningstar,,,,0,0.8657384937739463601532567050,34.56,41.25000000000000000000000000,71.0,15.33,52.14285714285714285714285714,72.65306122448979591836734694,51.9537,0.3473,3.0,144,14,1.0,1.0854,0,2,0.0,0.4,0.55,infectious_disease,-0.4975,uncrowded,1.0,89,0.07958971428571429,0.695876,0.5126,39.93,0.754296,0.6881,0.245569,0.1374,0.0,0.0,0.10419,0.003979,0.0
ALVO,Alvotech,,,D,ineligible,,,D,0.290378,0.042308,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown_rel_xbi,XS,ineligible,financial_score:-30.5;clinical_score:+26.3;catalyst_score:+5.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.07958971428571429,26.52,0.7322,0,1,0.4143,0.2323,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.181873,price_history,,0,0.3469,price_history,,-0.311523,,49.8927,0.9498,-0.012183,-0.29934,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.7957144399460188933873144399,33.85,41.25000000000000000000000000,,50,61.78571428571428571428571428,5,61.6718,0.7585,3.0,31,9,1.0,3.5673,4,3,0.0,0.3,0.6,autoimmune,0.6892,highly_crowded,1.0,85,0.07958971428571429,0.709622,0.5523,16.62,0.293814,-0.5423,0.579979,0.34845,0.0,0.0,0.22755,0.003979,0.0
AMLX,"Amylyx Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.190722,0.611538,1,,0,,496,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+31.5;clinical_score:-18.5;momentum_score:-15.0,tier=;reason=;cat_days=496;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 95440000.0, ""cash_total"": 343990000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.251047778709136, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",late|far_271_540|nonpos,0.08993718699186992,52.692767,0.685,0,1,-0.7493,-1.0762,9,9,buying,2.2946,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,684.74,0.85,1,0,1.0,0,1.0,0,496,False,specific_days,0.137918,price_history,,9,1.2199,price_history,,-0.898127,,61.606,0.6469,-0.012183,-0.885944,late,small,none,commercial_pharma,morningstar,,,,0,0.8732384259259259259259259259,38.50,45.56250000000000000000000000,85,47.04,35.04787100025195263290501385,63.39726027397260273972602739,34.8123,-0.3779,3.0,54,5,1.0,0.9888,1,1,0.0,0.4,0.6,cns,0.6892,highly_crowded,1.0,56,0.08993718699186992,0.809278,0.8752,32.62,0.64433,0.3701,0.004497,0.0,0.0,0.0,0.0,0.004497,0.0
EOLS,"Evolus, Inc. Common Stock",,,D,ineligible,,,D,0.06701,0.503846,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,XS,ineligible,financial_score:-25.1;momentum_score:+19.7;smart_money_score:+9.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 55092000.0, ""cash_total"": 43523000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.480069701590068, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|none|nonpos,0.09592151334379907,48.236735,0.683,0,1,-0.8329,-1.1702,1,1,selling,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1511.35,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.150175,price_history,,1,0.6462,price_history,,0.0,,76.9784,0.5726,-0.012183,0.012183,late,micro,sev2,commercial_pharma,morningstar,,,,0,0.8690195476936856247201074787,58.86,41.25000000000000000000000000,48.5,86.08,33.12704711514235323759133283,14.08163265306122448979591837,31.6131,-0.5132,3.0,,4,1.0,0.0,0,0,0.0,0.3,0.5,other,-3.1085,uncrowded,1.0,20,0.09592151334379907,0.93299,1.4984,7.54,0.042955,-1.7174,0.004796,0.0,0.0,0.0,0.0,0.004796,0.0
ZLAB,Zai Lab Limited,,,D,ineligible,,,D,0.702749,0.496154,1,,0,,1,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+30.4;clinical_score:-15.8;momentum_score:-9.1,tier=;reason=;cat_days=1;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 150789000.0, ""cash_total"": 689573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.87718600163142, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",late|near_0_30|nonpos,0.023184155339805824,47.596,0.6833,0,1,-0.5772,-0.7485,3,3,selling,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,827.45,0.85,1,0,1.0,0,1.0,0,1,True,specific_days,-0.098885,price_history,,3,0.6317,price_history,,-0.410726,,55.1023,0.3972,-0.012183,-0.398543,late,mid,none,commercial_biotech,morningstar,,,,0,0.8666968469008512168804699676,40.48,45.56250000000000000000000000,48.0,10.00,33.76417233560090702947845804,80.0,35.0502,-0.3678,3.0,1,33,1.0,4.6944,4,4,0.0,0.7,0.95,oncology,0.6892,highly_crowded,1.0,205,0.023184155339805824,0.297251,-0.5323,26.06,0.541237,0.1036,0.001159,0.0,0.0,0.0,0.0,0.001159,0.0
MRNA,"Moderna, Inc.",,,D,ineligible,,,D,0.249141,0.203846,1,,0,,642,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-21.2;smart_money_score:+15.5;clinical_score:+11.0,tier=;reason=;cat_days=642;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 1873000000.0, ""cash_total"": 2595000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.625734116390817, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.07976804545454545,36.969671,0.7087,0,1,0.2684,0.1079,3,3,selling,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,132.16,1.0,0,0,1.0,0,1.0,0,642,False,specific_days,-0.668564,price_history,,3,1.3959,price_history,,-0.505192,,31.8943,0.6347,-0.012183,-0.493009,late,large,sev1,commercial_biotech,morningstar,,,,0,0.8803362629060690002518257366,20.23,45.56250000000000000000000000,57.0,52.94,52.50000000000000000000000000,31.98815822625346434870244393,53.3608,0.4069,3.0,77,65,1.0,1.9648,3,2,0.0,0.4,0.95,oncology,0.6892,highly_crowded,1.0,73,0.07976804545454545,0.750859,0.6772,30.12,0.609966,0.2792,0.287908,0.16185,0.0,0.0,0.12207,0.003988,0.0
FTRE,Fortrea Holdings Inc.,,,D,ineligible,,,D,0.5,0.465385,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-21.1;smart_money_score:+16.4;momentum_score:-11.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 15600000.0, ""cash_total"": 131300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.69230769230769, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.07515340127388535,46.524001,-1.9426,,0,-1.2888,-1.4691,1,1,buying,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,770.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.256561,price_history,,1,0.9152,price_history,,-0.453078,,40.963,0.8315,-0.012183,-0.440895,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6175428571428571428571428571,27.46,50,55.5,59.75,18.00000000000000000000000000,44.71000132117849121416303342,18.175,-1.0818,,,,,,,,,,,,-1.6843,unknown,1.0,146,0.07515340127388535,0.5,0.0,15.94,0.269759,-0.6135,0.003758,0.0,0.0,0.0,0.0,0.003758,0.0
KMDA,Kamada Ltd.,,,D,ineligible,,,D,0.084192,0.065385,1,,0,,,0,no_upcoming,9,headwind,,XS,ineligible,financial_score:-31.6;clinical_score:+18.4;momentum_score:+8.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|nonpos,0.09592151334379907,28.768,0.7136,0,1,0.119,-0.0998,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.004297,price_history,,0,0.6576,price_history,,-0.109034,,55.6805,0.3562,-0.012183,-0.096851,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8372182113275128721737183792,45.09,41.25000000000000000000000000,,50,55.00000000000000000000000000,5,53.7608,0.4238,3.0,1561,13,1.0,0.0,0,0,0.0,0.4,0.55,infectious_disease,-0.4975,uncrowded,1.0,25,0.09592151334379907,0.915808,1.3774,17.92,0.341924,-0.4072,0.131936,0.0,0.0,0.0,0.12714,0.004796,0.0
OPK,"Opko Health, Inc.",,,D,ineligible,,,D,0.11512,0.988462,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:+18.9;catalyst_score:-18.6;clinical_score:-6.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 152621000.0, ""cash_total"": 411972000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.276737801482106, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 0}",late|none|nonpos,0.09592151334379907,78.072205,0.7089,0,1,,0.0,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1631.21,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.022548,price_history,,0,0.9432,price_history,,-0.134409,,66.5497,0.354,-0.012183,-0.122226,late,small,none,platform_diagnostics,morningstar,,,,0,0.9,66.10,41.25000000000000000000000000,,84.02,53.21428571428571428571428572,78.76712328767123287671232876,51.6928,0.3363,3.0,311,12,1.0,0.1123,0,0,0.0,0.4,0.55,ophthalmology,0.2145,moderate,1.0,34,0.09592151334379907,0.88488,1.1997,46.42,0.867698,1.1156,0.105686,0.0,0.0,0.0,0.10089,0.004796,0.0
BBIO,"BridgeBio Pharma, Inc.",,,D,ineligible,,,D,0.02921,0.05,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+31.2;clinical_score:-20.3;financial_score:-11.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,debt_distress_with_weak_surv,"{""burn_ttm"": 445910000.0, ""cash_total"": 578058000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.850685940363437, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 5}",late|none|nonpos,0.09592151334379907,27.9535,0.6514,0,1,-1.3535,-1.5347,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,239.27,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.248689,price_history,,5,1.022,price_history,,-0.423331,,49.2814,0.4744,-0.012183,-0.411148,late,large,sev1,commercial_biotech,morningstar,,,,0,0.8926583041082164328657314629,33.08,41.25000000000000000000000000,68.0,28.50,16.56620055429579239103048627,25.25000000000000000000000000,16.771,-1.1412,3.0,59,27,1.0,0.7843,1,1,0.0,0.4,0.95,oncology,0.6892,highly_crowded,1.0,9,0.09592151334379907,0.97079,1.8925,13.05,0.139175,-1.084,0.004796,0.0,0.0,0.0,0.0,0.004796,0.0
IBRX,"ImmunityBio, Inc.",,,D,ineligible,,,D,0.204467,0.003846,1,,0,,615,0,specific_days,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+24.3;financial_score:-22.8;catalyst_score:+17.4,tier=;reason=;cat_days=615;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,survivability_critical,"{""burn_ttm"": 304936000.0, ""cash_total"": 242818000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.9651196483535704, ""stage_bucket"": ""late"", ""surv_score"": ""-4.0"", ""tier1_count"": 1}",late|far_271_540|nonpos,0.08993718699186992,17.4815,0.6404,0,1,-1.5466,-1.7302,1,1,neutral,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=400bps,178.96,1.0,0,0,1.0,0,1.0,0,615,False,specific_days,-0.501289,price_history,,1,1.009,price_history,,-0.535519,,40.4065,1.3149,-0.012183,-0.523336,late,mid,sev2,commercial_biotech,morningstar,,,,0,0.7846859433847649131332766371,25.17,45.56250000000000000000000000,52.5,28.62,12.28804484756865709246661628,5.401111111111111111111111112,13.4989,-1.2796,3.0,799,51,1.0,1.0766,2,1,0.0,0.4,0.95,oncology,-0.4975,uncrowded,1.0,60,0.08993718699186992,0.795533,0.8258,4.40,0.001718,-2.9257,0.004497,0.0,0.0,0.0,0.0,0.004497,0.0
CMPS,COMPASS Pathways Plc - American,,,D,ineligible,,,D,0.197595,0.534615,1,,0,,282,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+33.2;clinical_score:-14.3;momentum_score:-11.9,tier=;reason=;cat_days=282;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 119452000.0, ""cash_total"": 185937000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.924559632728812, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 5}",late|far_271_540|nonpos,0.08993718699186992,48.989963,0.6786,0,1,,0.0,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,762.54,0.85,1,0,1.0,0,1.0,0,282,False,specific_days,-0.218458,price_history,,5,1.1343,price_history,,-0.418755,,53.0719,0.7735,-0.012183,-0.406572,late,small,sev1,platform_services,morningstar,,,,0,0.8100316011235955056179775281,32.39,45.56250000000000000000000000,77.5,75.33,29.98866213151927437641723356,35.88102833552261212234940891,30.0764,-0.5782,3.0,262,6,1.0,0.9085,1,1,0.0,0.7,0.6,cns,0.6892,highly_crowded,1.0,58,0.08993718699186992,0.802405,0.8502,18.62,0.379725,-0.3062,0.004497,0.0,0.0,0.0,0.0,0.004497,0.0
